 v-sweep         Vout           
 3.80500000e-05  1.32533418e+00 
 3.82000000e-05  1.32603621e+00 
 3.83500000e-05  1.32673151e+00 
 3.85000000e-05  1.32742017e+00 
 3.86500000e-05  1.32810225e+00 
 3.88000000e-05  1.32877782e+00 
 3.89500000e-05  1.32944696e+00 
 3.91000000e-05  1.33010973e+00 
 3.92500000e-05  1.33076620e+00 
 3.94000000e-05  1.33141643e+00 
 3.95500000e-05  1.33206050e+00 
 3.97000000e-05  1.33269845e+00 
 3.98500000e-05  1.33333036e+00 
 4.00000000e-05  1.33395629e+00 
 4.01500000e-05  1.33457629e+00 
 4.03000000e-05  1.33519043e+00 
 4.04500000e-05  1.33579877e+00 
 4.06000000e-05  1.33640136e+00 
 4.07500000e-05  1.33699827e+00 
 4.09000000e-05  1.33758955e+00 
 4.10500000e-05  1.33817526e+00 
 4.12000000e-05  1.33875545e+00 
 4.13500000e-05  1.33933019e+00 
 4.15000000e-05  1.33989953e+00 
 4.16500000e-05  1.34046352e+00 
 4.18000000e-05  1.34102222e+00 
 4.19500000e-05  1.34157569e+00 
 4.21000000e-05  1.34212397e+00 
 4.22500000e-05  1.34266713e+00 
 4.24000000e-05  1.34320521e+00 
 4.25500000e-05  1.34373828e+00 
 4.27000000e-05  1.34426638e+00 
 4.28500000e-05  1.34478957e+00 
 4.30000000e-05  1.34530789e+00 
 4.31500000e-05  1.34582141e+00 
 4.33000000e-05  1.34633017e+00 
 4.34500000e-05  1.34683423e+00 
 4.36000000e-05  1.34733364e+00 
 4.37500000e-05  1.34782844e+00 
 4.39000000e-05  1.34831869e+00 
 4.40500000e-05  1.34880445e+00 
 4.42000000e-05  1.34928575e+00 
 4.43500000e-05  1.34976265e+00 
 4.45000000e-05  1.35023520e+00 
 4.46500000e-05  1.35070344e+00 
 4.48000000e-05  1.35116743e+00 
 4.49500000e-05  1.35162722e+00 
 4.51000000e-05  1.35208285e+00 
 4.52500000e-05  1.35253436e+00 
 4.54000000e-05  1.35298182e+00 
 4.55500000e-05  1.35342526e+00 
 4.57000000e-05  1.35386473e+00 
 4.58500000e-05  1.35430027e+00 
 4.60000000e-05  1.35473194e+00 
 4.61500000e-05  1.35515978e+00 
 4.63000000e-05  1.35558383e+00 
 4.64500000e-05  1.35600413e+00 
 4.66000000e-05  1.35642073e+00 
 4.67500000e-05  1.35683368e+00 
 4.69000000e-05  1.35724302e+00 
 4.70500000e-05  1.35764879e+00 
 4.72000000e-05  1.35805103e+00 
 4.73500000e-05  1.35844978e+00 
 4.75000000e-05  1.35884509e+00 
 4.76500000e-05  1.35923700e+00 
 4.78000000e-05  1.35962555e+00 
 4.79500000e-05  1.36001077e+00 
 4.81000000e-05  1.36039271e+00 
 4.82500000e-05  1.36077141e+00 
 4.84000000e-05  1.36114690e+00 
 4.85500000e-05  1.36151923e+00 
 4.87000000e-05  1.36188843e+00 
 4.88500000e-05  1.36225455e+00 
 4.90000000e-05  1.36261761e+00 
 4.91500000e-05  1.36297765e+00 
 4.93000000e-05  1.36333471e+00 
 4.94500000e-05  1.36368884e+00 
 4.96000000e-05  1.36404005e+00 
 4.97500000e-05  1.36438839e+00 
 4.99000000e-05  1.36473389e+00 
 5.00500000e-05  1.36507659e+00 
 5.02000000e-05  1.36541651e+00 
 5.03500000e-05  1.36575370e+00 
 5.05000000e-05  1.36608819e+00 
 5.06500000e-05  1.36642000e+00 
 5.08000000e-05  1.36674917e+00 
 5.09500000e-05  1.36707574e+00 
 5.11000000e-05  1.36739973e+00 
 5.12500000e-05  1.36772117e+00 
 5.14000000e-05  1.36804010e+00 
 5.15500000e-05  1.36835654e+00 
 5.17000000e-05  1.36867052e+00 
 5.18500000e-05  1.36898209e+00 
 5.20000000e-05  1.36929125e+00 
 5.21500000e-05  1.36959804e+00 
 5.23000000e-05  1.36990250e+00 
 5.24500000e-05  1.37020464e+00 
 5.26000000e-05  1.37050449e+00 
 5.27500000e-05  1.37080209e+00 
 5.29000000e-05  1.37109745e+00 
 5.30500000e-05  1.37139061e+00 
 5.32000000e-05  1.37168159e+00 
 5.33500000e-05  1.37197042e+00 
 5.35000000e-05  1.37225712e+00 
 5.36500000e-05  1.37254171e+00 
 5.38000000e-05  1.37282423e+00 
 5.39500000e-05  1.37310469e+00 
 5.41000000e-05  1.37338312e+00 
 5.42500000e-05  1.37365954e+00 
