 frequency       AmagdB          Aphdeg         
 2.74804848e+04  3.17854826e+01 -9.02424401e+01 
 2.90679654e+04  3.12976717e+01 -9.02571962e+01 
 3.07471508e+04  3.08098601e+01 -9.02727637e+01 
 3.25233387e+04  3.03220477e+01 -9.02891916e+01 
 3.44021326e+04  2.98342344e+01 -9.03065320e+01 
 3.63894599e+04  2.93464201e+01 -9.03248393e+01 
 3.84915902e+04  2.88586047e+01 -9.03441714e+01 
 4.07151555e+04  2.83707880e+01 -9.03645893e+01 
 4.30671707e+04  2.78829700e+01 -9.03861573e+01 
 4.55550561e+04  2.73951503e+01 -9.04089436e+01 
 4.81866605e+04  2.69073289e+01 -9.04330199e+01 
 5.09702863e+04  2.64195056e+01 -9.04584622e+01 
 5.39147154e+04  2.59316800e+01 -9.04853509e+01 
 5.70292370e+04  2.54438520e+01 -9.05137705e+01 
 6.03236769e+04  2.49560213e+01 -9.05438109e+01 
 6.38084285e+04  2.44681874e+01 -9.05755668e+01 
 6.74944857e+04  2.39803502e+01 -9.06091383e+01 
 7.13934775e+04  2.34925090e+01 -9.06446312e+01 
 7.55177045e+04  2.30046636e+01 -9.06821576e+01 
 7.98801781e+04  2.25168133e+01 -9.07218357e+01 
 8.44946611e+04  2.20289577e+01 -9.07637907e+01 
 8.93757115e+04  2.15410960e+01 -9.08081548e+01 
 9.45387283e+04  2.10532275e+01 -9.08550680e+01 
 1.00000000e+05  2.05653515e+01 -9.09046780e+01 
 1.05776756e+05  2.00774671e+01 -9.09571414e+01 
 1.11887221e+05  1.95895732e+01 -9.10126234e+01 
 1.18350673e+05  1.91016687e+01 -9.10712990e+01 
 1.25187503e+05  1.86137523e+01 -9.11333529e+01 
 1.32419279e+05  1.81258228e+01 -9.11989809e+01 
 1.40068818e+05  1.76378784e+01 -9.12683895e+01 
 1.48160252e+05  1.71499174e+01 -9.13417974e+01 
 1.56719108e+05  1.66619378e+01 -9.14194359e+01 
 1.65772389e+05  1.61739376e+01 -9.15015493e+01 
 1.75348655e+05  1.56859140e+01 -9.15883961e+01 
 1.85478119e+05  1.51978646e+01 -9.16802497e+01 
 1.96192737e+05  1.47097860e+01 -9.17773990e+01 
 2.07526313e+05  1.42216749e+01 -9.18801495e+01 
 2.19514602e+05  1.37335275e+01 -9.19888243e+01 
 2.32195425e+05  1.32453393e+01 -9.21037649e+01 
 2.45608788e+05  1.27571056e+01 -9.22253324e+01 
 2.59797009e+05  1.22688210e+01 -9.23539083e+01 
 2.74804848e+05  1.17804794e+01 -9.24898961e+01 
