 frequency       AmagdB          Aphdeg         
 1.00000000e+01  6.28807453e+01 -7.44529717e-01 
 4.55550561e+07 -3.81080626e+01 -1.32593550e+02 
 4.81866605e+07 -3.84803163e+01 -1.33532322e+02 
 5.09702863e+07 -3.88376662e+01 -1.34527855e+02 
 5.39147154e+07 -3.91799678e+01 -1.35575918e+02 
 5.70292370e+07 -3.95070957e+01 -1.36671818e+02 
 6.03236769e+07 -3.98189551e+01 -1.37810463e+02 
 6.38084285e+07 -4.01154927e+01 -1.38986432e+02 
 6.74944857e+07 -4.03967063e+01 -1.40194051e+02 
 7.13934775e+07 -4.06626524e+01 -1.41427476e+02 
 7.55177045e+07 -4.09134520e+01 -1.42680778e+02 
 7.98801781e+07 -4.11492937e+01 -1.43948031e+02 
 8.44946611e+07 -4.13704347e+01 -1.45223393e+02 
 8.93757115e+07 -4.15771999e+01 -1.46501192e+02 
 9.45387283e+07 -4.17699785e+01 -1.47775995e+02 
 1.00000000e+08 -4.19492182e+01 -1.49042679e+02 
