 frequency       AmagdB          Aphdeg         
 9.12428842e+03  8.60855419e+01  1.07320597e+02 
 9.22941404e+03  8.59949032e+01  1.07132019e+02 
 9.33575087e+03  8.59040813e+01  1.06945179e+02 
 9.44331286e+03  8.58130795e+01  1.06760067e+02 
 9.55211412e+03  8.57219013e+01  1.06576674e+02 
 9.66216894e+03  8.56305499e+01  1.06394991e+02 
 9.77349176e+03  8.55390287e+01  1.06215008e+02 
 9.88609719e+03  8.54473408e+01  1.06036715e+02 
 1.00000000e+04  8.53554896e+01  1.05860103e+02 
 1.01152151e+04  8.52634780e+01  1.05685161e+02 
 1.02317577e+04  8.51713093e+01  1.05511879e+02 
 1.03496431e+04  8.50789864e+01  1.05340247e+02 
 1.04688866e+04  8.49865123e+01  1.05170253e+02 
 1.05895041e+04  8.48938900e+01  1.05001887e+02 
 1.07115112e+04  8.48011224e+01  1.04835139e+02 
 1.08349240e+04  8.47082123e+01  1.04669998e+02 
 1.09597588e+04  8.46151625e+01  1.04506451e+02 
 1.10860318e+04  8.45219758e+01  1.04344489e+02 
 1.12137597e+04  8.44286549e+01  1.04184100e+02 
 1.13429592e+04  8.43352025e+01  1.04025272e+02 
 1.14736472e+04  8.42416211e+01  1.03867994e+02 
 1.16058410e+04  8.41479134e+01  1.03712255e+02 
 1.17395579e+04  8.40540819e+01  1.03558043e+02 
 1.18748154e+04  8.39601291e+01  1.03405346e+02 
 1.20116312e+04  8.38660573e+01  1.03254153e+02 
 1.21500234e+04  8.37718691e+01  1.03104451e+02 
 1.22900101e+04  8.36775667e+01  1.02956230e+02 
 1.24316096e+04  8.35831526e+01  1.02809477e+02 
 1.25748406e+04  8.34886289e+01  1.02664180e+02 
 1.27197218e+04  8.33939979e+01  1.02520328e+02 
 1.28662722e+04  8.32992618e+01  1.02377908e+02 
 1.30145112e+04  8.32044228e+01  1.02236908e+02 
 1.31644581e+04  8.31094829e+01  1.02097317e+02 
 1.33161325e+04  8.30144442e+01  1.01959123e+02 
 1.34695546e+04  8.29193088e+01  1.01822313e+02 
 1.36247442e+04  8.28240787e+01  1.01686875e+02 
 1.37817219e+04  8.27287559e+01  1.01552798e+02 
 1.39405082e+04  8.26333422e+01  1.01420069e+02 
 1.41011240e+04  8.25378395e+01  1.01288677e+02 
 1.42635903e+04  8.24422498e+01  1.01158608e+02 
 1.44279285e+04  8.23465747e+01  1.01029852e+02 
 1.45941600e+04  8.22508162e+01  1.00902397e+02 
 1.47623069e+04  8.21549759e+01  1.00776230e+02 
 1.49323910e+04  8.20590556e+01  1.00651339e+02 
 1.51044348e+04  8.19630570e+01  1.00527712e+02 
 1.52784607e+04  8.18669816e+01  1.00405338e+02 
 1.54544917e+04  8.17708312e+01  1.00284205e+02 
 1.56325509e+04  8.16746072e+01  1.00164301e+02 
 1.58126615e+04  8.15783113e+01  1.00045613e+02 
 1.59948473e+04  8.14819450e+01  9.99281312e+01 
 1.61791322e+04  8.13855098e+01  9.98118425e+01 
 1.63655403e+04  8.12890071e+01  9.96967356e+01 
 1.65540961e+04  8.11924384e+01  9.95827989e+01 
