 frequency       AmagdB          Aphdeg         
 3.00339145e+06  1.62248715e-01 -8.55296462e-01 
 3.03799507e+06  1.66894522e-01 -8.65709599e-01 
 3.07299737e+06  1.71650542e-01 -8.76262876e-01 
 3.10840296e+06  1.76519452e-01 -8.86958650e-01 
 3.14421647e+06  1.81503997e-01 -8.97799336e-01 
 3.18044260e+06  1.86606989e-01 -9.08787403e-01 
 3.21708612e+06  1.91831317e-01 -9.19925380e-01 
 3.25415182e+06  1.97179938e-01 -9.31215858e-01 
 3.29164458e+06  2.02655888e-01 -9.42661492e-01 
 3.32956931e+06  2.08262281e-01 -9.54264998e-01 
 3.36793099e+06  2.14002311e-01 -9.66029163e-01 
 3.40673466e+06  2.19879252e-01 -9.77956843e-01 
 3.44598540e+06  2.25896466e-01 -9.90050964e-01 
 3.48568837e+06  2.32057399e-01 -1.00231453e+00 
 3.52584878e+06  2.38365589e-01 -1.01475061e+00 
 3.56647189e+06  2.44824666e-01 -1.02736237e+00 
 3.60756305e+06  2.51438352e-01 -1.04015305e+00 
 3.64912764e+06  2.58210469e-01 -1.05312598e+00 
 3.69117112e+06  2.65144939e-01 -1.06628455e+00 
 3.73369900e+06  2.72245787e-01 -1.07963229e+00 
 3.77671687e+06  2.79517143e-01 -1.09317278e+00 
 3.82023036e+06  2.86963248e-01 -1.10690973e+00 
 3.86424520e+06  2.94588455e-01 -1.12084692e+00 
 3.90876716e+06  3.02397232e-01 -1.13498826e+00 
 3.95380208e+06  3.10394169e-01 -1.14933776e+00 
 3.99935587e+06  3.18583975e-01 -1.16389954e+00 
 4.04543450e+06  3.26971488e-01 -1.17867785e+00 
 4.09204403e+06  3.35561678e-01 -1.19367704e+00 
 4.13919058e+06  3.44359645e-01 -1.20890160e+00 
 4.18688032e+06  3.53370631e-01 -1.22435615e+00 
 4.23511952e+06  3.62600021e-01 -1.24004543e+00 
 4.28391452e+06  3.72053343e-01 -1.25597435e+00 
 4.33327170e+06  3.81736283e-01 -1.27214794e+00 
