 frequency       AmagdB          Aphdeg         
 3.95380208e+05 -7.29919481e-01 -2.22696211e+01 
 3.99935587e+05 -7.44390452e-01 -2.25006363e+01 
 4.04543450e+05 -7.59147060e-01 -2.27335268e+01 
 4.09204403e+05 -7.74193945e-01 -2.29682924e+01 
 4.13919058e+05 -7.89535783e-01 -2.32049321e+01 
 4.18688032e+05 -8.05177285e-01 -2.34434446e+01 
 4.23511952e+05 -8.21123196e-01 -2.36838278e+01 
 4.28391452e+05 -8.37378291e-01 -2.39260794e+01 
 4.33327170e+05 -8.53947376e-01 -2.41701963e+01 
 4.38319755e+05 -8.70835286e-01 -2.44161749e+01 
 4.43369862e+05 -8.88046882e-01 -2.46640110e+01 
 4.48478155e+05 -9.05587053e-01 -2.49137000e+01 
 4.53645302e+05 -9.23460707e-01 -2.51652363e+01 
 4.58871983e+05 -9.41672775e-01 -2.54186141e+01 
 4.64158883e+05 -9.60228210e-01 -2.56738267e+01 
 4.69506697e+05 -9.79131979e-01 -2.59308670e+01 
 4.74916125e+05 -9.98389066e-01 -2.61897270e+01 
 4.80387878e+05 -1.01800447e+00 -2.64503982e+01 
 4.85922674e+05 -1.03798319e+00 -2.67128715e+01 
 4.91521239e+05 -1.05833025e+00 -2.69771370e+01 
 4.97184308e+05 -1.07905067e+00 -2.72431842e+01 
 5.02912624e+05 -1.10014947e+00 -2.75110018e+01 
 5.08706939e+05 -1.12163167e+00 -2.77805780e+01 
 5.14568013e+05 -1.14350232e+00 -2.80519001e+01 
 5.20496616e+05 -1.16576641e+00 -2.83249548e+01 
 5.26493525e+05 -1.18842896e+00 -2.85997280e+01 
 5.32559528e+05 -1.21149498e+00 -2.88762049e+01 
 5.38695420e+05 -1.23496946e+00 -2.91543702e+01 
 5.44902008e+05 -1.25885736e+00 -2.94342075e+01 
 5.51180104e+05 -1.28316364e+00 -2.97156998e+01 
 5.57530533e+05 -1.30789323e+00 -2.99988295e+01 
 5.63954130e+05 -1.33305103e+00 -3.02835781e+01 
 5.70451735e+05 -1.35864193e+00 -3.05699264e+01 
 5.77024203e+05 -1.38467076e+00 -3.08578544e+01 
 5.83672396e+05 -1.41114235e+00 -3.11473413e+01 
 5.90397186e+05 -1.43806145e+00 -3.14383658e+01 
 5.97199455e+05 -1.46543281e+00 -3.17309057e+01 
 6.04080098e+05 -1.49326110e+00 -3.20249379e+01 
 6.11040015e+05 -1.52155096e+00 -3.23204386e+01 
 6.18080121e+05 -1.55030698e+00 -3.26173836e+01 
 6.25201340e+05 -1.57953368e+00 -3.29157475e+01 
 6.32404607e+05 -1.60923554e+00 -3.32155044e+01 
 6.39690866e+05 -1.63941696e+00 -3.35166276e+01 
 6.47061073e+05 -1.67008228e+00 -3.38190896e+01 
 6.54516197e+05 -1.70123577e+00 -3.41228624e+01 
 6.62057214e+05 -1.73288164e+00 -3.44279171e+01 
 6.69685116e+05 -1.76502400e+00 -3.47342240e+01 
 6.77400903e+05 -1.79766690e+00 -3.50417530e+01 
 6.85205587e+05 -1.83081430e+00 -3.53504731e+01 
 6.93100193e+05 -1.86447006e+00 -3.56603526e+01 
 7.01085757e+05 -1.89863798e+00 -3.59713593e+01 
 7.09163327e+05 -1.93332173e+00 -3.62834601e+01 
 7.17333962e+05 -1.96852491e+00 -3.65966215e+01 
 7.25598736e+05 -2.00425101e+00 -3.69108092e+01 
 7.33958732e+05 -2.04050342e+00 -3.72259884e+01 
 7.42415048e+05 -2.07728543e+00 -3.75421237e+01 
 7.50968794e+05 -2.11460019e+00 -3.78591790e+01 
 7.59621092e+05 -2.15245078e+00 -3.81771179e+01 
 7.68373077e+05 -2.19084014e+00 -3.84959030e+01 
 7.77225899e+05 -2.22977109e+00 -3.88154969e+01 
 7.86180718e+05 -2.26924634e+00 -3.91358613e+01 
 7.95238711e+05 -2.30926847e+00 -3.94569576e+01 
 8.04401065e+05 -2.34983994e+00 -3.97787467e+01 
 8.13668983e+05 -2.39096306e+00 -4.01011891e+01 
 8.23043682e+05 -2.43264005e+00 -4.04242448e+01 
 8.32526392e+05 -2.47487296e+00 -4.07478734e+01 
 8.42118357e+05 -2.51766372e+00 -4.10720342e+01 
 8.51820836e+05 -2.56101412e+00 -4.13966862e+01 
 8.61635102e+05 -2.60492581e+00 -4.17217880e+01 
 8.71562443e+05 -2.64940030e+00 -4.20472978e+01 
 8.81604162e+05 -2.69443897e+00 -4.23731736e+01 
 8.91761577e+05 -2.74004304e+00 -4.26993734e+01 
 9.02036021e+05 -2.78621358e+00 -4.30258546e+01 
 9.12428842e+05 -2.83295154e+00 -4.33525746e+01 
 9.22941404e+05 -2.88025771e+00 -4.36794907e+01 
 9.33575087e+05 -2.92813271e+00 -4.40065599e+01 
 9.44331286e+05 -2.97657704e+00 -4.43337392e+01 
 9.55211412e+05 -3.02559105e+00 -4.46609855e+01 
 9.66216894e+05 -3.07517493e+00 -4.49882556e+01 
 9.77349176e+05 -3.12532873e+00 -4.53155065e+01 
 9.88609719e+05 -3.17605232e+00 -4.56426947e+01 
 1.00000000e+06 -3.22734548e+00 -4.59697774e+01 
 1.01152151e+06 -3.27920777e+00 -4.62967112e+01 
 1.02317577e+06 -3.33163867e+00 -4.66234534e+01 
 1.03496431e+06 -3.38463745e+00 -4.69499609e+01 
 1.04688866e+06 -3.43820328e+00 -4.72761910e+01 
 1.05895041e+06 -3.49233516e+00 -4.76021012e+01 
 1.07115112e+06 -3.54703194e+00 -4.79276492e+01 
 1.08349240e+06 -3.60229235e+00 -4.82527927e+01 
 1.09597588e+06 -3.65811495e+00 -4.85774900e+01 
 1.10860318e+06 -3.71449818e+00 -4.89016993e+01 
